id,name,dateStart,dateEnd,type,questionQty
5891,Кубок малой родины,2020-02-29T12:00:00+03:00,2020-03-01T14:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
5893,Кубок княгини Ольги,2021-06-26T12:30:00+03:00,2021-06-27T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
5894,Осенняя поляна,2019-10-24T19:00:00+03:00,2019-10-30T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5895,Взгляд отца,2019-12-19T20:00:00+03:00,2019-12-26T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5896,Белодачники пишут,2019-08-16T18:00:00+03:00,2019-08-20T18:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5897,Без единого гвоздя,2019-08-24T13:00:00+03:00,2019-08-25T15:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
5898,Зеркало Без единого гвоздя,2019-08-30T15:00:00+03:00,2019-09-02T15:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5899,"Ничто, нигде, никогда",2019-08-30T14:00:00+03:00,2019-11-27T14:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5900,С берегов Оби,2019-09-20T17:00:00+03:00,2019-09-24T17:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5903,Беловежская Зима,2019-12-07T13:00:00+03:00,2019-12-08T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
5904,Синхрон Беловежской Зимы. День первый.,2019-12-12T00:05:00+03:00,2019-12-18T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5905,Синхрон Беловежской Зимы. День второй.,2019-12-19T00:05:00+03:00,2019-12-25T23:35:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5906,Вопросы,2022-04-15T20:00:00+03:00,2022-04-22T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5907,Осенняя кинолига,2019-09-01T00:10:00+03:00,2019-12-10T23:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5908,Лига Сибири. III тур.,2019-12-05T19:00:00+03:00,2019-12-11T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5910,Синхрон Майка Иванова,2019-11-28T14:00:00+03:00,2019-12-04T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5911,Чемпионат Армении,2019-09-07T11:00:00+03:00,2019-09-08T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
5912,Borisov Brain Cup,2019-09-14T12:00:00+03:00,2019-09-14T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
5913,Нескучный кубок,2019-12-26T14:00:00+03:00,2019-12-31T23:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 13, '2': 13, '3': 13}"
5915,Лёгкий Смоленск,2019-10-11T16:00:00+03:00,2019-10-15T16:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5916,Кубок красной кнопки,2019-11-01T14:00:00+03:00,2019-11-05T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5917,Студенческий чемпионат Беларуси,2020-09-26T15:30:00+03:00,2020-09-27T15:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
5918,Асинхронный студенческий Кубок Беларуси,2020-10-09T19:00:00+03:00,2020-11-09T19:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5919,Открытый чемпионат БГУИР,2020-09-19T10:00:00+03:00,2020-09-19T15:20:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
5920,Синхрон Смоленская крепость,2019-09-26T19:00:00+03:00,2019-09-30T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
5921,Осенний салат,2019-09-13T19:00:00+03:00,2019-09-17T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5922,"Любовь, Асинхрон и Весна (18+)",2020-02-13T14:00:00+03:00,2020-06-02T14:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5923,"Фрегат ""Паллада"": синхрон ""Борского корабела""",2020-03-05T19:00:00+03:00,2020-03-11T19:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5924,Кубок Оливье,2019-12-29T19:00:00+03:00,2020-01-05T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5925,Lida Major,2020-02-01T11:00:00+03:00,2020-02-02T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 10, '2': 10, '3': 10, '4': 10, '5': 10, '6': 10, '7': 10, '8': 10}"
5926,Первенство Правого Полушария,2020-08-21T00:00:00+03:00,2020-09-12T00:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 18, '2': 18}"
5927,Кубок пустого стула,2019-11-08T19:00:00+03:00,2019-11-12T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5928,Угрюмый Ёрш,2019-11-21T14:00:00+03:00,2019-11-27T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
5929,Мемориал памяти Михаила Басса,2019-10-06T13:30:00+03:00,2019-10-06T16:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
5930,Зеркало мемориала памяти Михаила Басса,2019-10-11T14:00:00+03:00,2019-10-16T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5931,Полесские хроники. Том 2,2020-12-01T00:05:00+03:00,2021-02-28T23:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5933,Černe ČGK,2019-11-21T19:00:00+03:00,2020-05-16T19:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5934,Кубок Слегка НеСредиземья,2019-08-19T14:00:00+03:00,2019-09-22T14:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5935,Асинхрон по «Королю и Шуту»,2019-09-04T14:00:00+03:00,2020-04-01T14:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 15, '2': 15}"
5936,Школьная лига. I тур.,2019-10-04T19:00:00+03:00,2019-10-13T19:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5937,Квизобрейн - глава 2. New Year edition.,2019-12-20T19:00:00+03:00,2019-12-24T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5938,Чемпионат Мира. Этап 1. Группа А,2019-09-07T12:00:00+03:00,2019-09-07T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5939,Чемпионат Мира. Этап 1. Группа В,2019-09-07T12:00:00+03:00,2019-09-07T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5940,Чемпионат Мира. Этап 1. Группа С,2019-09-07T12:00:00+03:00,2019-09-07T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5941,Чемпионат Мира. Этап 2. Группа А,2019-09-07T17:00:00+03:00,2019-09-07T19:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5942,Чемпионат Мира. Этап 2. Группа В,2019-09-07T17:00:00+03:00,2019-09-07T19:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5943,Чемпионат Мира. Этап 2 Группа С,2019-09-07T17:00:00+03:00,2019-09-07T19:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5944,Dichtenszeit-1,2019-09-22T14:00:00+03:00,2019-09-25T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5945,Чемпионат Мира. Этап 3. Группа А,2019-09-08T11:00:00+03:00,2019-09-08T13:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5946,Чемпионат Мира. Этап 3. Группа В,2019-09-08T11:00:00+03:00,2019-09-08T13:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5947,Чемпионат Мира. Этап 3. Группа С,2019-09-08T11:00:00+03:00,2019-09-08T13:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5948,Чемпионат Мира. Финал. Группа А,2019-09-08T15:30:00+03:00,2019-09-08T17:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5949,Чемпионат Мира. Финал. Группа В,2019-09-08T15:30:00+03:00,2019-09-08T17:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5950,Чемпионат Мира. Финал. Группа С,2019-09-08T15:30:00+03:00,2019-09-08T17:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15}"
5952,Зеркало Симбирск-Open,2019-09-27T18:00:00+03:00,2019-10-01T18:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5953,"Летний Братский Кубок ""От Винта""",2019-09-05T19:00:00+03:00,2019-09-05T21:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
5954,Школьная лига. II тур.,2019-11-08T19:00:00+03:00,2019-11-17T19:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5955,Школьная лига. III тур.,2019-12-06T19:00:00+03:00,2019-12-15T19:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5956,Школьная лига. IV тур.,2020-01-17T19:00:00+03:00,2020-01-26T19:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5957,Школьная лига. V тур.,2020-02-14T19:00:00+03:00,2020-02-23T19:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5958,Школьная лига. VI тур.,2020-03-13T19:00:00+03:00,2020-04-19T19:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5959,Кубок молодёжи,2019-11-02T12:00:00+03:00,2019-11-03T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
5960,Славянка без раздаток. 5 этап,2019-11-07T00:00:00+03:00,2019-11-13T23:59:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5961,Гран-при Славянки. 5 этап,2019-11-21T00:00:00+03:00,2019-11-27T23:59:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5962,Олимпийский Кубок Беларуси,2020-03-07T11:00:00+03:00,2020-03-08T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12, '7': 12, '8': 12, '9': 12, '10': 12}"
5963,Асинхрон по South Park,2019-09-13T14:00:00+03:00,2020-04-14T14:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5964,Dichtenszeit-2,2019-09-27T20:00:00+03:00,2019-10-01T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5965,ОЧВР. 1 тур,2019-10-18T19:00:00+03:00,2019-10-23T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5966,ОЧВР. 2 тур,2019-11-14T18:00:00+03:00,2019-11-20T22:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5967,ОЧВР. 3 тур,2019-11-29T17:00:00+03:00,2019-12-04T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5968,Синхрон с человеческим лицом VI,2020-01-23T20:00:00+03:00,2020-01-29T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5969,Онлайн: Синхрон с человеческим лицом VII,2020-09-10T12:00:00+03:00,2020-09-27T23:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5970,Январское диминуэндо,2020-01-17T18:30:00+03:00,2020-01-22T18:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5971,Уходящая натура,2022-04-22T18:00:00+03:00,2022-04-27T22:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5972,Кубок малых городов,2019-10-12T14:00:00+03:00,2019-10-16T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5973,Части Вселенной,2020-02-22T12:30:00+03:00,2020-02-22T16:45:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
5974,Янтарный лингам,2019-10-04T18:00:00+03:00,2020-02-23T18:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5975,Чемпионат Минска. Лига Б. Тур первый,2019-10-07T19:00:00+03:00,2019-10-07T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18}"
5976,Открытый Студенческий чемпионат Краснодарского края,2019-10-26T00:00:00+03:00,2020-03-01T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12, '7': 12, '8': 12, '9': 12, '10': 12, '11': 12, '12': 12, '13': 12, '14': 12, '15': 12}"
5977,Кубок соседней галактики. Альфа,2019-10-18T14:00:00+03:00,2019-10-23T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 10, '2': 10, '3': 10, '4': 10}"
5978,Кубок соседней галактики. Бета,2019-11-29T14:00:00+03:00,2019-12-03T22:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 10, '2': 10, '3': 10, '4': 10}"
5979,ТРИОтлон-4,2019-11-21T17:00:00+03:00,2019-11-27T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5980,Большая перемена,2019-10-19T14:00:00+03:00,2019-10-20T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
5981,Друга октава. Ліга націй: Україна,2019-10-11T00:00:00+03:00,2019-10-16T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5982,ОК СПбГУ,2019-11-24T12:00:00+03:00,2019-11-24T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
5983,5 o'clock (зеркало),2019-10-10T14:00:00+03:00,2019-10-16T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5984,Донат,2020-06-13T12:00:00+03:00,2020-07-28T23:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5985,Українська ліга. Етап 1,2019-10-19T14:00:00+03:00,2019-11-19T14:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5986,Бужский гард-4,2019-11-14T00:00:00+03:00,2019-11-20T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5987,Осенний кубок Барнаула,2019-10-19T08:00:00+03:00,2019-10-20T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12}"
5988,D.I.S.C.O.,2020-04-16T00:05:00+03:00,2020-04-22T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5989,Чемпионат Узбекистана,2019-10-27T12:00:00+03:00,2019-10-27T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15}"
5990,Открытый кубок УМЭД,2019-11-20T12:00:00+03:00,2019-11-20T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
5991,Joystick Cup,2019-09-28T09:00:00+03:00,2020-03-08T23:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
5992,Славянка без раздаток. 6 этап,2019-12-05T00:00:00+03:00,2019-12-11T23:59:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5993,Енисейская знать,2019-10-26T08:00:00+03:00,2019-10-27T13:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
5994,Открытая лига КФУ,2019-10-12T00:00:00+03:00,2020-02-22T19:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12}"
5995,Гран-при Славянки. 6 этап,2019-12-12T00:00:00+03:00,2019-12-18T23:59:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5996,Тихий Донец: омут первый,2019-11-07T19:00:00+03:00,2019-11-13T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
5997,Самариум,2019-11-23T14:00:00+03:00,2019-11-24T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 18, '2': 18, '3': 12, '4': 12, '5': 15}"
5998,Memento memes IV,2019-11-08T20:00:00+03:00,2020-02-06T20:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 10, '2': 10, '3': 10}"
5999,Топ-1000 синхрон,2020-07-02T19:00:00+03:00,2020-07-09T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6000,Синхрон Моносова (синхрон),2020-09-11T19:00:00+03:00,2020-09-21T23:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6001,Из Минска с любовью. Этап 1.,2019-10-11T19:00:00+03:00,2019-10-15T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 18, '2': 18}"
6002,Славянка без раздаток. 1 этап,2020-02-01T12:00:00+03:00,2020-02-08T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
6003,Второй тематический турнир имени Джоуи Триббиани,2019-10-17T12:00:00+03:00,2020-04-13T12:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6004,Вышкафест,2020-02-08T10:00:00+03:00,2020-02-09T18:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
6005,Кубок ректора ДВФУ,2019-11-23T15:30:00+03:00,2019-11-23T19:30:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
6006,Зимняя кинолига,2019-12-01T00:00:00+03:00,2020-02-29T00:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6007,Кубок Квасира,2022-02-26T19:30:00+03:00,2022-03-05T19:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6008,Малый кубок Физтеха,2019-10-26T12:30:00+03:00,2019-10-27T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
6009,Синхронный турнир Mediterranean Cup,2019-11-01T19:00:00+03:00,2019-11-06T22:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
6010,Железный капут,2022-02-18T19:00:00+03:00,2022-05-19T19:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6011,Щит и Меч,2019-11-23T12:00:00+03:00,2019-11-24T16:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
6012,Зеркало Горького Октября,2019-11-01T19:00:00+03:00,2019-11-06T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6013,Кубок Витебска,2021-04-17T12:00:00+03:00,2021-04-18T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
6014,Кубок Мюнхгаузена,2019-11-16T15:00:00+03:00,2019-11-16T21:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12}"
6015,One ring to rule them all,2019-11-07T00:01:00+03:00,2019-11-13T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6016,Гран-при Славянки. 1 этап,2020-02-15T12:00:00+03:00,2020-02-22T14:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
6017,Jukebox 2,2019-11-21T18:00:00+03:00,2019-11-27T18:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 13, '2': 13, '3': 13}"
6018,Синхрон ОК СПбГУ,2019-11-29T16:00:00+03:00,2019-12-06T16:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6019,Славянка без раздаток. 2 этап,2020-03-12T00:00:00+03:00,2020-03-19T00:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6020,Гран-при Славянки. 2 этап,2020-03-19T00:00:00+03:00,2020-03-26T00:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6021,Славянка без раздаток. 3 этап,2020-12-18T18:00:00+03:00,2020-12-24T23:55:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
6022,Гран-при Славянки. 3 этап,2021-01-16T05:00:00+03:00,2021-01-23T05:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 15, '2': 15, '3': 15}"
6023,Гостиный двор,2019-12-07T12:00:00+03:00,2019-12-08T15:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15}"
6024,Gamer - 1,2019-11-07T19:00:00+03:00,2019-11-13T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6025,Gamer - 2,2019-11-14T19:00:00+03:00,2019-11-20T19:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6026,Чемпионат Екатеринбурга и Свердловской области,2019-11-16T09:15:00+03:00,2019-11-17T14:15:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 14, '7': 14, '8': 12, '9': 12}"
6027,ТрЭК-13,2019-12-14T12:00:00+03:00,2019-12-15T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15}"
6028,Десятилетие Фабрики мыслей,2019-12-06T07:00:00+03:00,2019-12-11T20:00:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6029,Славянка без раздаток. 1 этап (онлайн),2021-03-04T18:00:00+03:00,2021-05-01T23:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6030,Гран-при Славянки. 1 этап (онлайн),2021-03-11T18:00:00+03:00,2021-05-01T23:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6031,Славянка без раздаток. 1 этап,2021-03-04T18:00:00+03:00,2021-04-30T23:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6032,Гран-при Славянки. 2 этап (онлайн),2021-05-20T17:55:00+03:00,2021-07-10T17:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6033,Славянка без раздаток. 2 этап (онлайн),2021-05-06T17:55:00+03:00,2021-07-10T17:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6034,Гран-при Славянки. 1 этап,2021-03-11T20:00:00+03:00,2021-04-30T20:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6035,Славянка без раздаток. 2 этап,2021-05-06T18:00:00+03:00,2021-07-10T18:00:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6036,Гран-при Славянки. 2 этап,2021-05-20T17:55:00+03:00,2021-07-10T17:55:00+03:00,"{'id': 8, 'name': 'Асинхрон'}","{'1': 12, '2': 12, '3': 12}"
6037,Олимпийский кубок Молдовы,2019-10-20T11:00:00+03:00,2019-10-20T17:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 12, '2': 12, '3': 12, '4': 12, '5': 12, '6': 12}"
6038,Франкфуртская школа,2022-06-03T14:00:00+03:00,2022-06-06T14:00:00+03:00,"{'id': 2, 'name': 'Обычный'}","{'1': 15, '2': 15, '3': 15, '4': 15, '5': 15, '6': 15}"
6039,Франкфуртская школа: Познание и интерес,2022-06-09T00:05:00+03:00,2022-06-16T00:05:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6040,Франкфуртская школа: Разум и революция,2022-06-16T00:05:00+03:00,2022-06-23T00:05:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6041,Кубок Бесконечности. V этап,2020-01-09T19:30:00+03:00,2020-01-15T19:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
6042,Кубок Бесконечности. VI этап,2020-02-06T19:30:00+03:00,2020-02-12T19:30:00+03:00,"{'id': 3, 'name': 'Синхрон'}","{'1': 12, '2': 12, '3': 12}"
